fpath,mos,fpath_ori,ref_img
SRimages_resized/BP/sf2/sigma0.8/33044.png,8.875,SRimages/BP/sf2/sigma0.8/33044.png,GTimages/33044.jpg
SRimages_resized/BP/sf2/sigma0.8/335088.png,8.3,SRimages/BP/sf2/sigma0.8/335088.png,GTimages/335088.jpg
SRimages_resized/BP/sf2/sigma0.8/48025.png,9.05,SRimages/BP/sf2/sigma0.8/48025.png,GTimages/48025.jpg
SRimages_resized/BP/sf2/sigma0.8/94095.png,8.4,SRimages/BP/sf2/sigma0.8/94095.png,GTimages/94095.jpg
SRimages_resized/BP/sf2/sigma0.8/71076.png,8.825,SRimages/BP/sf2/sigma0.8/71076.png,GTimages/71076.jpg
SRimages_resized/BP/sf2/sigma0.8/36046.png,8.275,SRimages/BP/sf2/sigma0.8/36046.png,GTimages/36046.jpg
SRimages_resized/BP/sf2/sigma0.8/20069.png,8.025,SRimages/BP/sf2/sigma0.8/20069.png,GTimages/20069.jpg
SRimages_resized/BP/sf2/sigma0.8/104055.png,8.25,SRimages/BP/sf2/sigma0.8/104055.png,GTimages/104055.jpg
SRimages_resized/BP/sf2/sigma0.8/101084.png,8.45,SRimages/BP/sf2/sigma0.8/101084.png,GTimages/101084.jpg
SRimages_resized/BP/sf2/sigma0.8/48017.png,8.475,SRimages/BP/sf2/sigma0.8/48017.png,GTimages/48017.jpg
SRimages_resized/BP/sf2/sigma0.8/134049.png,8.025,SRimages/BP/sf2/sigma0.8/134049.png,GTimages/134049.jpg
SRimages_resized/BP/sf2/sigma0.8/228076.png,8.75,SRimages/BP/sf2/sigma0.8/228076.png,GTimages/228076.jpg
SRimages_resized/BP/sf2/sigma0.8/225022.png,8.625,SRimages/BP/sf2/sigma0.8/225022.png,GTimages/225022.jpg
SRimages_resized/BP/sf2/sigma0.8/141048.png,8.75,SRimages/BP/sf2/sigma0.8/141048.png,GTimages/141048.jpg
SRimages_resized/BP/sf2/sigma0.8/243095.png,7.175,SRimages/BP/sf2/sigma0.8/243095.png,GTimages/243095.jpg
SRimages_resized/BP/sf2/sigma0.8/107014.png,8.625,SRimages/BP/sf2/sigma0.8/107014.png,GTimages/107014.jpg
SRimages_resized/BP/sf2/sigma0.8/157032.png,8.675,SRimages/BP/sf2/sigma0.8/157032.png,GTimages/157032.jpg
SRimages_resized/BP/sf2/sigma0.8/49024.png,9.15,SRimages/BP/sf2/sigma0.8/49024.png,GTimages/49024.jpg
SRimages_resized/BP/sf3/sigma1.0/187058.png,6.325,SRimages/BP/sf3/sigma1.0/187058.png,GTimages/187058.jpg
SRimages_resized/BP/sf3/sigma1.0/130066.png,5.825,SRimages/BP/sf3/sigma1.0/130066.png,GTimages/130066.jpg
SRimages_resized/BP/sf3/sigma1.0/103006.png,6.775,SRimages/BP/sf3/sigma1.0/103006.png,GTimages/103006.jpg
SRimages_resized/BP/sf3/sigma1.0/117025.png,6.125,SRimages/BP/sf3/sigma1.0/117025.png,GTimages/117025.jpg
SRimages_resized/BP/sf3/sigma1.0/201080.png,6.825,SRimages/BP/sf3/sigma1.0/201080.png,GTimages/201080.jpg
SRimages_resized/BP/sf3/sigma1.0/368037.png,7.0,SRimages/BP/sf3/sigma1.0/368037.png,GTimages/368037.jpg
SRimages_resized/BP/sf3/sigma1.0/29030.png,6.1,SRimages/BP/sf3/sigma1.0/29030.png,GTimages/29030.jpg
SRimages_resized/BP/sf3/sigma1.0/226043.png,4.975,SRimages/BP/sf3/sigma1.0/226043.png,GTimages/226043.jpg
SRimages_resized/BP/sf3/sigma1.0/281017.png,6.275,SRimages/BP/sf3/sigma1.0/281017.png,GTimages/281017.jpg
SRimages_resized/BP/sf3/sigma1.0/35028.png,7.15,SRimages/BP/sf3/sigma1.0/35028.png,GTimages/35028.jpg
SRimages_resized/BP/sf3/sigma1.0/335094.png,5.3,SRimages/BP/sf3/sigma1.0/335094.png,GTimages/335094.jpg
SRimages_resized/BP/sf3/sigma1.0/259060.png,6.225,SRimages/BP/sf3/sigma1.0/259060.png,GTimages/259060.jpg
SRimages_resized/BP/sf3/sigma1.0/33044.png,6.975,SRimages/BP/sf3/sigma1.0/33044.png,GTimages/33044.jpg
SRimages_resized/BP/sf3/sigma1.0/335088.png,6.725,SRimages/BP/sf3/sigma1.0/335088.png,GTimages/335088.jpg
SRimages_resized/BP/sf3/sigma1.0/48025.png,7.175,SRimages/BP/sf3/sigma1.0/48025.png,GTimages/48025.jpg
SRimages_resized/BP/sf3/sigma1.0/94095.png,6.475,SRimages/BP/sf3/sigma1.0/94095.png,GTimages/94095.jpg
SRimages_resized/BP/sf3/sigma1.0/71076.png,7.025,SRimages/BP/sf3/sigma1.0/71076.png,GTimages/71076.jpg
SRimages_resized/BP/sf3/sigma1.0/36046.png,6.825,SRimages/BP/sf3/sigma1.0/36046.png,GTimages/36046.jpg
SRimages_resized/BP/sf3/sigma1.0/20069.png,5.975,SRimages/BP/sf3/sigma1.0/20069.png,GTimages/20069.jpg
SRimages_resized/BP/sf3/sigma1.0/104055.png,7.175,SRimages/BP/sf3/sigma1.0/104055.png,GTimages/104055.jpg
SRimages_resized/BP/sf3/sigma1.0/101084.png,6.875,SRimages/BP/sf3/sigma1.0/101084.png,GTimages/101084.jpg
SRimages_resized/BP/sf3/sigma1.0/48017.png,7.125,SRimages/BP/sf3/sigma1.0/48017.png,GTimages/48017.jpg
SRimages_resized/BP/sf3/sigma1.0/134049.png,5.6,SRimages/BP/sf3/sigma1.0/134049.png,GTimages/134049.jpg
SRimages_resized/BP/sf3/sigma1.0/228076.png,7.25,SRimages/BP/sf3/sigma1.0/228076.png,GTimages/228076.jpg
SRimages_resized/BP/sf3/sigma1.0/225022.png,6.025,SRimages/BP/sf3/sigma1.0/225022.png,GTimages/225022.jpg
SRimages_resized/BP/sf3/sigma1.0/141048.png,7.6,SRimages/BP/sf3/sigma1.0/141048.png,GTimages/141048.jpg
SRimages_resized/BP/sf3/sigma1.0/243095.png,5.525,SRimages/BP/sf3/sigma1.0/243095.png,GTimages/243095.jpg
SRimages_resized/BP/sf3/sigma1.0/107014.png,6.7,SRimages/BP/sf3/sigma1.0/107014.png,GTimages/107014.jpg
SRimages_resized/BP/sf3/sigma1.0/157032.png,6.625,SRimages/BP/sf3/sigma1.0/157032.png,GTimages/157032.jpg
SRimages_resized/BP/sf3/sigma1.0/49024.png,7.25,SRimages/BP/sf3/sigma1.0/49024.png,GTimages/49024.jpg
SRimages_resized/BP/sf4/sigma1.2/187058.png,4.15,SRimages/BP/sf4/sigma1.2/187058.png,GTimages/187058.jpg
SRimages_resized/BP/sf4/sigma1.2/130066.png,5.05,SRimages/BP/sf4/sigma1.2/130066.png,GTimages/130066.jpg
SRimages_resized/BP/sf4/sigma1.2/103006.png,5.05,SRimages/BP/sf4/sigma1.2/103006.png,GTimages/103006.jpg
SRimages_resized/BP/sf4/sigma1.2/117025.png,4.925,SRimages/BP/sf4/sigma1.2/117025.png,GTimages/117025.jpg
SRimages_resized/BP/sf4/sigma1.2/201080.png,4.325,SRimages/BP/sf4/sigma1.2/201080.png,GTimages/201080.jpg
SRimages_resized/BP/sf4/sigma1.2/368037.png,6.125,SRimages/BP/sf4/sigma1.2/368037.png,GTimages/368037.jpg
SRimages_resized/BP/sf4/sigma1.2/29030.png,5.125,SRimages/BP/sf4/sigma1.2/29030.png,GTimages/29030.jpg
SRimages_resized/BP/sf4/sigma1.2/226043.png,3.725,SRimages/BP/sf4/sigma1.2/226043.png,GTimages/226043.jpg
SRimages_resized/BP/sf4/sigma1.2/281017.png,3.65,SRimages/BP/sf4/sigma1.2/281017.png,GTimages/281017.jpg
SRimages_resized/BP/sf4/sigma1.2/35028.png,5.975,SRimages/BP/sf4/sigma1.2/35028.png,GTimages/35028.jpg
SRimages_resized/BP/sf4/sigma1.2/335094.png,4.5,SRimages/BP/sf4/sigma1.2/335094.png,GTimages/335094.jpg
SRimages_resized/BP/sf4/sigma1.2/259060.png,4.825,SRimages/BP/sf4/sigma1.2/259060.png,GTimages/259060.jpg
SRimages_resized/BP/sf4/sigma1.2/33044.png,5.0,SRimages/BP/sf4/sigma1.2/33044.png,GTimages/33044.jpg
SRimages_resized/BP/sf4/sigma1.2/335088.png,4.9,SRimages/BP/sf4/sigma1.2/335088.png,GTimages/335088.jpg
SRimages_resized/BP/sf4/sigma1.2/48025.png,5.575,SRimages/BP/sf4/sigma1.2/48025.png,GTimages/48025.jpg
SRimages_resized/BP/sf4/sigma1.2/94095.png,5.15,SRimages/BP/sf4/sigma1.2/94095.png,GTimages/94095.jpg
SRimages_resized/BP/sf4/sigma1.2/71076.png,5.975,SRimages/BP/sf4/sigma1.2/71076.png,GTimages/71076.jpg
SRimages_resized/BP/sf4/sigma1.2/36046.png,5.725,SRimages/BP/sf4/sigma1.2/36046.png,GTimages/36046.jpg
SRimages_resized/BP/sf4/sigma1.2/20069.png,5.075,SRimages/BP/sf4/sigma1.2/20069.png,GTimages/20069.jpg
SRimages_resized/BP/sf4/sigma1.2/104055.png,5.175,SRimages/BP/sf4/sigma1.2/104055.png,GTimages/104055.jpg
SRimages_resized/BP/sf4/sigma1.2/101084.png,4.5,SRimages/BP/sf4/sigma1.2/101084.png,GTimages/101084.jpg
SRimages_resized/BP/sf4/sigma1.2/48017.png,5.375,SRimages/BP/sf4/sigma1.2/48017.png,GTimages/48017.jpg
SRimages_resized/BP/sf4/sigma1.2/134049.png,2.9,SRimages/BP/sf4/sigma1.2/134049.png,GTimages/134049.jpg
SRimages_resized/BP/sf4/sigma1.2/228076.png,4.525,SRimages/BP/sf4/sigma1.2/228076.png,GTimages/228076.jpg
SRimages_resized/BP/sf4/sigma1.2/225022.png,5.0,SRimages/BP/sf4/sigma1.2/225022.png,GTimages/225022.jpg
SRimages_resized/BP/sf4/sigma1.2/141048.png,6.45,SRimages/BP/sf4/sigma1.2/141048.png,GTimages/141048.jpg
SRimages_resized/BP/sf4/sigma1.2/243095.png,4.05,SRimages/BP/sf4/sigma1.2/243095.png,GTimages/243095.jpg
SRimages_resized/BP/sf4/sigma1.2/107014.png,5.025,SRimages/BP/sf4/sigma1.2/107014.png,GTimages/107014.jpg
SRimages_resized/BP/sf4/sigma1.2/157032.png,5.275,SRimages/BP/sf4/sigma1.2/157032.png,GTimages/157032.jpg
SRimages_resized/BP/sf4/sigma1.2/49024.png,5.6,SRimages/BP/sf4/sigma1.2/49024.png,GTimages/49024.jpg
SRimages_resized/BP/sf5/sigma1.6/187058.png,2.35,SRimages/BP/sf5/sigma1.6/187058.png,GTimages/187058.jpg
SRimages_resized/BP/sf5/sigma1.6/130066.png,3.45,SRimages/BP/sf5/sigma1.6/130066.png,GTimages/130066.jpg
SRimages_resized/BP/sf5/sigma1.6/103006.png,3.9,SRimages/BP/sf5/sigma1.6/103006.png,GTimages/103006.jpg
SRimages_resized/BP/sf5/sigma1.6/117025.png,3.75,SRimages/BP/sf5/sigma1.6/117025.png,GTimages/117025.jpg
SRimages_resized/BP/sf5/sigma1.6/201080.png,3.475,SRimages/BP/sf5/sigma1.6/201080.png,GTimages/201080.jpg
SRimages_resized/BP/sf5/sigma1.6/368037.png,4.45,SRimages/BP/sf5/sigma1.6/368037.png,GTimages/368037.jpg
SRimages_resized/BP/sf5/sigma1.6/29030.png,3.875,SRimages/BP/sf5/sigma1.6/29030.png,GTimages/29030.jpg
SRimages_resized/BP/sf5/sigma1.6/226043.png,2.925,SRimages/BP/sf5/sigma1.6/226043.png,GTimages/226043.jpg
SRimages_resized/BP/sf5/sigma1.6/281017.png,2.925,SRimages/BP/sf5/sigma1.6/281017.png,GTimages/281017.jpg
SRimages_resized/BP/sf5/sigma1.6/35028.png,4.25,SRimages/BP/sf5/sigma1.6/35028.png,GTimages/35028.jpg
SRimages_resized/BP/sf5/sigma1.6/335094.png,2.85,SRimages/BP/sf5/sigma1.6/335094.png,GTimages/335094.jpg
SRimages_resized/BP/sf5/sigma1.6/259060.png,4.05,SRimages/BP/sf5/sigma1.6/259060.png,GTimages/259060.jpg
SRimages_resized/BP/sf5/sigma1.6/33044.png,3.525,SRimages/BP/sf5/sigma1.6/33044.png,GTimages/33044.jpg
SRimages_resized/BP/sf5/sigma1.6/335088.png,3.175,SRimages/BP/sf5/sigma1.6/335088.png,GTimages/335088.jpg
SRimages_resized/BP/sf5/sigma1.6/48025.png,3.225,SRimages/BP/sf5/sigma1.6/48025.png,GTimages/48025.jpg
SRimages_resized/BP/sf5/sigma1.6/94095.png,3.225,SRimages/BP/sf5/sigma1.6/94095.png,GTimages/94095.jpg
SRimages_resized/BP/sf5/sigma1.6/71076.png,5.125,SRimages/BP/sf5/sigma1.6/71076.png,GTimages/71076.jpg
SRimages_resized/BP/sf5/sigma1.6/36046.png,4.05,SRimages/BP/sf5/sigma1.6/36046.png,GTimages/36046.jpg
SRimages_resized/BP/sf5/sigma1.6/20069.png,3.0,SRimages/BP/sf5/sigma1.6/20069.png,GTimages/20069.jpg
SRimages_resized/BP/sf5/sigma1.6/104055.png,3.375,SRimages/BP/sf5/sigma1.6/104055.png,GTimages/104055.jpg
SRimages_resized/BP/sf5/sigma1.6/101084.png,4.175,SRimages/BP/sf5/sigma1.6/101084.png,GTimages/101084.jpg
SRimages_resized/BP/sf5/sigma1.6/48017.png,5.075,SRimages/BP/sf5/sigma1.6/48017.png,GTimages/48017.jpg
SRimages_resized/BP/sf5/sigma1.6/134049.png,3.05,SRimages/BP/sf5/sigma1.6/134049.png,GTimages/134049.jpg
SRimages_resized/BP/sf5/sigma1.6/228076.png,4.1,SRimages/BP/sf5/sigma1.6/228076.png,GTimages/228076.jpg
SRimages_resized/BP/sf5/sigma1.6/225022.png,3.875,SRimages/BP/sf5/sigma1.6/225022.png,GTimages/225022.jpg
SRimages_resized/BP/sf5/sigma1.6/141048.png,4.275,SRimages/BP/sf5/sigma1.6/141048.png,GTimages/141048.jpg
SRimages_resized/BP/sf5/sigma1.6/243095.png,3.4,SRimages/BP/sf5/sigma1.6/243095.png,GTimages/243095.jpg
SRimages_resized/BP/sf5/sigma1.6/107014.png,4.125,SRimages/BP/sf5/sigma1.6/107014.png,GTimages/107014.jpg
SRimages_resized/BP/sf5/sigma1.6/157032.png,4.125,SRimages/BP/sf5/sigma1.6/157032.png,GTimages/157032.jpg
SRimages_resized/BP/sf5/sigma1.6/49024.png,4.675,SRimages/BP/sf5/sigma1.6/49024.png,GTimages/49024.jpg
SRimages_resized/BP/sf6/sigma1.8/187058.png,2.55,SRimages/BP/sf6/sigma1.8/187058.png,GTimages/187058.jpg
SRimages_resized/BP/sf6/sigma1.8/130066.png,3.425,SRimages/BP/sf6/sigma1.8/130066.png,GTimages/130066.jpg
SRimages_resized/BP/sf6/sigma1.8/103006.png,3.2,SRimages/BP/sf6/sigma1.8/103006.png,GTimages/103006.jpg
SRimages_resized/BP/sf6/sigma1.8/117025.png,2.7,SRimages/BP/sf6/sigma1.8/117025.png,GTimages/117025.jpg
SRimages_resized/BP/sf6/sigma1.8/201080.png,3.325,SRimages/BP/sf6/sigma1.8/201080.png,GTimages/201080.jpg
SRimages_resized/BP/sf6/sigma1.8/368037.png,4.65,SRimages/BP/sf6/sigma1.8/368037.png,GTimages/368037.jpg
SRimages_resized/BP/sf6/sigma1.8/29030.png,3.65,SRimages/BP/sf6/sigma1.8/29030.png,GTimages/29030.jpg
SRimages_resized/BP/sf6/sigma1.8/226043.png,2.025,SRimages/BP/sf6/sigma1.8/226043.png,GTimages/226043.jpg
SRimages_resized/BP/sf6/sigma1.8/281017.png,1.85,SRimages/BP/sf6/sigma1.8/281017.png,GTimages/281017.jpg
SRimages_resized/BP/sf6/sigma1.8/35028.png,3.625,SRimages/BP/sf6/sigma1.8/35028.png,GTimages/35028.jpg
SRimages_resized/BP/sf6/sigma1.8/335094.png,2.625,SRimages/BP/sf6/sigma1.8/335094.png,GTimages/335094.jpg
SRimages_resized/BP/sf6/sigma1.8/259060.png,3.625,SRimages/BP/sf6/sigma1.8/259060.png,GTimages/259060.jpg
SRimages_resized/BP/sf6/sigma1.8/33044.png,3.25,SRimages/BP/sf6/sigma1.8/33044.png,GTimages/33044.jpg
SRimages_resized/BP/sf6/sigma1.8/335088.png,2.775,SRimages/BP/sf6/sigma1.8/335088.png,GTimages/335088.jpg
SRimages_resized/BP/sf6/sigma1.8/48025.png,3.3,SRimages/BP/sf6/sigma1.8/48025.png,GTimages/48025.jpg
SRimages_resized/BP/sf6/sigma1.8/94095.png,1.725,SRimages/BP/sf6/sigma1.8/94095.png,GTimages/94095.jpg
SRimages_resized/BP/sf6/sigma1.8/71076.png,3.9,SRimages/BP/sf6/sigma1.8/71076.png,GTimages/71076.jpg
SRimages_resized/BP/sf6/sigma1.8/36046.png,2.65,SRimages/BP/sf6/sigma1.8/36046.png,GTimages/36046.jpg
SRimages_resized/BP/sf6/sigma1.8/20069.png,3.125,SRimages/BP/sf6/sigma1.8/20069.png,GTimages/20069.jpg
SRimages_resized/BP/sf6/sigma1.8/104055.png,3.175,SRimages/BP/sf6/sigma1.8/104055.png,GTimages/104055.jpg
SRimages_resized/BP/sf6/sigma1.8/101084.png,3.575,SRimages/BP/sf6/sigma1.8/101084.png,GTimages/101084.jpg
SRimages_resized/BP/sf6/sigma1.8/48017.png,4.4,SRimages/BP/sf6/sigma1.8/48017.png,GTimages/48017.jpg
SRimages_resized/BP/sf6/sigma1.8/134049.png,2.525,SRimages/BP/sf6/sigma1.8/134049.png,GTimages/134049.jpg
SRimages_resized/BP/sf6/sigma1.8/228076.png,3.325,SRimages/BP/sf6/sigma1.8/228076.png,GTimages/228076.jpg
SRimages_resized/BP/sf6/sigma1.8/225022.png,3.0,SRimages/BP/sf6/sigma1.8/225022.png,GTimages/225022.jpg
SRimages_resized/BP/sf6/sigma1.8/141048.png,4.625,SRimages/BP/sf6/sigma1.8/141048.png,GTimages/141048.jpg
SRimages_resized/BP/sf6/sigma1.8/243095.png,2.95,SRimages/BP/sf6/sigma1.8/243095.png,GTimages/243095.jpg
SRimages_resized/BP/sf6/sigma1.8/107014.png,3.75,SRimages/BP/sf6/sigma1.8/107014.png,GTimages/107014.jpg
SRimages_resized/BP/sf6/sigma1.8/157032.png,3.925,SRimages/BP/sf6/sigma1.8/157032.png,GTimages/157032.jpg
SRimages_resized/BP/sf6/sigma1.8/49024.png,3.15,SRimages/BP/sf6/sigma1.8/49024.png,GTimages/49024.jpg
SRimages_resized/BP/sf8/sigma2.0/187058.png,1.4,SRimages/BP/sf8/sigma2.0/187058.png,GTimages/187058.jpg
SRimages_resized/BP/sf8/sigma2.0/130066.png,1.8,SRimages/BP/sf8/sigma2.0/130066.png,GTimages/130066.jpg
SRimages_resized/BP/sf8/sigma2.0/103006.png,2.225,SRimages/BP/sf8/sigma2.0/103006.png,GTimages/103006.jpg
SRimages_resized/BP/sf8/sigma2.0/117025.png,2.85,SRimages/BP/sf8/sigma2.0/117025.png,GTimages/117025.jpg
SRimages_resized/BP/sf8/sigma2.0/201080.png,2.575,SRimages/BP/sf8/sigma2.0/201080.png,GTimages/201080.jpg
SRimages_resized/BP/sf8/sigma2.0/368037.png,2.775,SRimages/BP/sf8/sigma2.0/368037.png,GTimages/368037.jpg
SRimages_resized/BP/sf8/sigma2.0/29030.png,3.275,SRimages/BP/sf8/sigma2.0/29030.png,GTimages/29030.jpg
SRimages_resized/BP/sf8/sigma2.0/226043.png,1.925,SRimages/BP/sf8/sigma2.0/226043.png,GTimages/226043.jpg
SRimages_resized/BP/sf8/sigma2.0/281017.png,1.475,SRimages/BP/sf8/sigma2.0/281017.png,GTimages/281017.jpg
SRimages_resized/BP/sf8/sigma2.0/35028.png,2.575,SRimages/BP/sf8/sigma2.0/35028.png,GTimages/35028.jpg
SRimages_resized/BP/sf8/sigma2.0/335094.png,2.2,SRimages/BP/sf8/sigma2.0/335094.png,GTimages/335094.jpg
SRimages_resized/BP/sf8/sigma2.0/259060.png,2.625,SRimages/BP/sf8/sigma2.0/259060.png,GTimages/259060.jpg
SRimages_resized/BP/sf8/sigma2.0/33044.png,2.15,SRimages/BP/sf8/sigma2.0/33044.png,GTimages/33044.jpg
SRimages_resized/BP/sf8/sigma2.0/335088.png,2.325,SRimages/BP/sf8/sigma2.0/335088.png,GTimages/335088.jpg
SRimages_resized/BP/sf8/sigma2.0/48025.png,2.275,SRimages/BP/sf8/sigma2.0/48025.png,GTimages/48025.jpg
SRimages_resized/BP/sf8/sigma2.0/94095.png,2.075,SRimages/BP/sf8/sigma2.0/94095.png,GTimages/94095.jpg
SRimages_resized/BP/sf8/sigma2.0/71076.png,2.725,SRimages/BP/sf8/sigma2.0/71076.png,GTimages/71076.jpg
SRimages_resized/BP/sf8/sigma2.0/36046.png,2.325,SRimages/BP/sf8/sigma2.0/36046.png,GTimages/36046.jpg
SRimages_resized/BP/sf8/sigma2.0/20069.png,2.45,SRimages/BP/sf8/sigma2.0/20069.png,GTimages/20069.jpg
SRimages_resized/BP/sf8/sigma2.0/104055.png,2.1,SRimages/BP/sf8/sigma2.0/104055.png,GTimages/104055.jpg
SRimages_resized/BP/sf8/sigma2.0/101084.png,3.175,SRimages/BP/sf8/sigma2.0/101084.png,GTimages/101084.jpg
SRimages_resized/BP/sf8/sigma2.0/48017.png,3.375,SRimages/BP/sf8/sigma2.0/48017.png,GTimages/48017.jpg
SRimages_resized/BP/sf8/sigma2.0/134049.png,1.825,SRimages/BP/sf8/sigma2.0/134049.png,GTimages/134049.jpg
SRimages_resized/BP/sf8/sigma2.0/228076.png,2.625,SRimages/BP/sf8/sigma2.0/228076.png,GTimages/228076.jpg
SRimages_resized/BP/sf8/sigma2.0/225022.png,2.45,SRimages/BP/sf8/sigma2.0/225022.png,GTimages/225022.jpg
SRimages_resized/BP/sf8/sigma2.0/141048.png,2.6,SRimages/BP/sf8/sigma2.0/141048.png,GTimages/141048.jpg
SRimages_resized/BP/sf8/sigma2.0/243095.png,2.675,SRimages/BP/sf8/sigma2.0/243095.png,GTimages/243095.jpg
SRimages_resized/BP/sf8/sigma2.0/107014.png,2.825,SRimages/BP/sf8/sigma2.0/107014.png,GTimages/107014.jpg
SRimages_resized/BP/sf8/sigma2.0/157032.png,2.7,SRimages/BP/sf8/sigma2.0/157032.png,GTimages/157032.jpg
SRimages_resized/BP/sf8/sigma2.0/49024.png,3.075,SRimages/BP/sf8/sigma2.0/49024.png,GTimages/49024.jpg
SRimages_resized/Shan08/sf2/sigma0.8/187058.png,7.525,SRimages/Shan08/sf2/sigma0.8/187058.png,GTimages/187058.jpg
SRimages_resized/Shan08/sf2/sigma0.8/130066.png,6.975,SRimages/Shan08/sf2/sigma0.8/130066.png,GTimages/130066.jpg
SRimages_resized/Shan08/sf2/sigma0.8/103006.png,7.175,SRimages/Shan08/sf2/sigma0.8/103006.png,GTimages/103006.jpg
SRimages_resized/Shan08/sf2/sigma0.8/117025.png,5.95,SRimages/Shan08/sf2/sigma0.8/117025.png,GTimages/117025.jpg
SRimages_resized/Shan08/sf2/sigma0.8/201080.png,7.575,SRimages/Shan08/sf2/sigma0.8/201080.png,GTimages/201080.jpg
SRimages_resized/Shan08/sf2/sigma0.8/368037.png,8.15,SRimages/Shan08/sf2/sigma0.8/368037.png,GTimages/368037.jpg
SRimages_resized/Shan08/sf2/sigma0.8/29030.png,7.65,SRimages/Shan08/sf2/sigma0.8/29030.png,GTimages/29030.jpg
SRimages_resized/Shan08/sf2/sigma0.8/226043.png,6.85,SRimages/Shan08/sf2/sigma0.8/226043.png,GTimages/226043.jpg
SRimages_resized/Shan08/sf2/sigma0.8/281017.png,6.025,SRimages/Shan08/sf2/sigma0.8/281017.png,GTimages/281017.jpg
SRimages_resized/Shan08/sf2/sigma0.8/35028.png,7.7,SRimages/Shan08/sf2/sigma0.8/35028.png,GTimages/35028.jpg
SRimages_resized/Shan08/sf2/sigma0.8/335094.png,7.85,SRimages/Shan08/sf2/sigma0.8/335094.png,GTimages/335094.jpg
SRimages_resized/Shan08/sf2/sigma0.8/259060.png,7.15,SRimages/Shan08/sf2/sigma0.8/259060.png,GTimages/259060.jpg
SRimages_resized/Shan08/sf2/sigma0.8/33044.png,8.025,SRimages/Shan08/sf2/sigma0.8/33044.png,GTimages/33044.jpg
SRimages_resized/Shan08/sf2/sigma0.8/335088.png,7.825,SRimages/Shan08/sf2/sigma0.8/335088.png,GTimages/335088.jpg
SRimages_resized/Shan08/sf2/sigma0.8/48025.png,7.225,SRimages/Shan08/sf2/sigma0.8/48025.png,GTimages/48025.jpg
SRimages_resized/Shan08/sf2/sigma0.8/94095.png,7.675,SRimages/Shan08/sf2/sigma0.8/94095.png,GTimages/94095.jpg
SRimages_resized/Shan08/sf2/sigma0.8/71076.png,7.725,SRimages/Shan08/sf2/sigma0.8/71076.png,GTimages/71076.jpg
SRimages_resized/Shan08/sf2/sigma0.8/36046.png,7.325,SRimages/Shan08/sf2/sigma0.8/36046.png,GTimages/36046.jpg
SRimages_resized/Shan08/sf2/sigma0.8/20069.png,7.175,SRimages/Shan08/sf2/sigma0.8/20069.png,GTimages/20069.jpg
SRimages_resized/Shan08/sf2/sigma0.8/104055.png,7.175,SRimages/Shan08/sf2/sigma0.8/104055.png,GTimages/104055.jpg
SRimages_resized/Shan08/sf2/sigma0.8/101084.png,7.475,SRimages/Shan08/sf2/sigma0.8/101084.png,GTimages/101084.jpg
SRimages_resized/Shan08/sf2/sigma0.8/48017.png,7.05,SRimages/Shan08/sf2/sigma0.8/48017.png,GTimages/48017.jpg
SRimages_resized/Shan08/sf2/sigma0.8/134049.png,6.325,SRimages/Shan08/sf2/sigma0.8/134049.png,GTimages/134049.jpg
SRimages_resized/Shan08/sf2/sigma0.8/228076.png,7.4,SRimages/Shan08/sf2/sigma0.8/228076.png,GTimages/228076.jpg
SRimages_resized/Shan08/sf2/sigma0.8/225022.png,8.3,SRimages/Shan08/sf2/sigma0.8/225022.png,GTimages/225022.jpg
SRimages_resized/Shan08/sf2/sigma0.8/141048.png,7.775,SRimages/Shan08/sf2/sigma0.8/141048.png,GTimages/141048.jpg
SRimages_resized/Shan08/sf2/sigma0.8/243095.png,6.425,SRimages/Shan08/sf2/sigma0.8/243095.png,GTimages/243095.jpg
SRimages_resized/Shan08/sf2/sigma0.8/107014.png,7.6,SRimages/Shan08/sf2/sigma0.8/107014.png,GTimages/107014.jpg
SRimages_resized/Shan08/sf2/sigma0.8/157032.png,8.775,SRimages/Shan08/sf2/sigma0.8/157032.png,GTimages/157032.jpg
SRimages_resized/Shan08/sf2/sigma0.8/49024.png,7.675,SRimages/Shan08/sf2/sigma0.8/49024.png,GTimages/49024.jpg
SRimages_resized/Shan08/sf3/sigma1.0/187058.png,0.475,SRimages/Shan08/sf3/sigma1.0/187058.png,GTimages/187058.jpg
SRimages_resized/Shan08/sf3/sigma1.0/130066.png,0.35,SRimages/Shan08/sf3/sigma1.0/130066.png,GTimages/130066.jpg
SRimages_resized/Shan08/sf3/sigma1.0/103006.png,0.25,SRimages/Shan08/sf3/sigma1.0/103006.png,GTimages/103006.jpg
SRimages_resized/Shan08/sf3/sigma1.0/117025.png,0.8,SRimages/Shan08/sf3/sigma1.0/117025.png,GTimages/117025.jpg
SRimages_resized/Shan08/sf3/sigma1.0/201080.png,0.7,SRimages/Shan08/sf3/sigma1.0/201080.png,GTimages/201080.jpg
SRimages_resized/Shan08/sf3/sigma1.0/368037.png,0.15,SRimages/Shan08/sf3/sigma1.0/368037.png,GTimages/368037.jpg
SRimages_resized/Shan08/sf3/sigma1.0/29030.png,0.15,SRimages/Shan08/sf3/sigma1.0/29030.png,GTimages/29030.jpg
SRimages_resized/Shan08/sf3/sigma1.0/226043.png,0.25,SRimages/Shan08/sf3/sigma1.0/226043.png,GTimages/226043.jpg
