fpath,img,dist,ver,mos,ref_img
distorted_images/i03_20_3.bmp,I03,20,3,4.15789,reference_images/i03.bmp
distorted_images/i03_20_4.bmp,I03,20,4,3.17949,reference_images/i03.bmp
distorted_images/i03_20_5.bmp,I03,20,5,2.825,reference_images/i03.bmp
distorted_images/i03_21_1.bmp,I03,21,1,5.23684,reference_images/i03.bmp
distorted_images/i03_21_2.bmp,I03,21,2,4.4359,reference_images/i03.bmp
distorted_images/i03_21_3.bmp,I03,21,3,3.89744,reference_images/i03.bmp
distorted_images/i03_21_4.bmp,I03,21,4,3.17949,reference_images/i03.bmp
distorted_images/i03_21_5.bmp,I03,21,5,2.1,reference_images/i03.bmp
distorted_images/i03_22_1.bmp,I03,22,1,5.97436,reference_images/i03.bmp
distorted_images/i03_22_2.bmp,I03,22,2,5.358969999999999,reference_images/i03.bmp
distorted_images/i03_22_3.bmp,I03,22,3,5.23077,reference_images/i03.bmp
distorted_images/i03_22_4.bmp,I03,22,4,4.358969999999999,reference_images/i03.bmp
distorted_images/i03_22_5.bmp,I03,22,5,3.92105,reference_images/i03.bmp
distorted_images/i03_23_1.bmp,I03,23,1,6.71795,reference_images/i03.bmp
distorted_images/i03_23_2.bmp,I03,23,2,5.84615,reference_images/i03.bmp
distorted_images/i03_23_3.bmp,I03,23,3,3.9,reference_images/i03.bmp
distorted_images/i03_23_4.bmp,I03,23,4,2.65789,reference_images/i03.bmp
distorted_images/i03_23_5.bmp,I03,23,5,1.975,reference_images/i03.bmp
distorted_images/i03_24_1.bmp,I03,24,1,5.74359,reference_images/i03.bmp
distorted_images/i03_24_2.bmp,I03,24,2,4.2051300000000005,reference_images/i03.bmp
distorted_images/i03_24_3.bmp,I03,24,3,2.825,reference_images/i03.bmp
distorted_images/i03_24_4.bmp,I03,24,4,1.8157900000000002,reference_images/i03.bmp
distorted_images/i03_24_5.bmp,I03,24,5,0.42105,reference_images/i03.bmp
distorted_images/i04_01_1.bmp,I04,01,1,5.7619,reference_images/i04.bmp
distorted_images/i04_01_2.bmp,I04,01,2,5.47619,reference_images/i04.bmp
distorted_images/i04_01_3.bmp,I04,01,3,4.92857,reference_images/i04.bmp
distorted_images/i04_01_4.bmp,I04,01,4,4.26829,reference_images/i04.bmp
distorted_images/i04_01_5.bmp,I04,01,5,4.0,reference_images/i04.bmp
distorted_images/i04_02_1.bmp,I04,02,1,6.275,reference_images/i04.bmp
distorted_images/i04_02_2.bmp,I04,02,2,6.15385,reference_images/i04.bmp
distorted_images/i04_02_3.bmp,I04,02,3,5.682930000000001,reference_images/i04.bmp
distorted_images/i04_02_4.bmp,I04,02,4,5.30952,reference_images/i04.bmp
distorted_images/i04_02_5.bmp,I04,02,5,4.53659,reference_images/i04.bmp
distorted_images/i04_03_1.bmp,I04,03,1,4.78049,reference_images/i04.bmp
distorted_images/i04_03_2.bmp,I04,03,2,4.21429,reference_images/i04.bmp
distorted_images/i04_03_3.bmp,I04,03,3,3.9,reference_images/i04.bmp
distorted_images/i04_03_4.bmp,I04,03,4,3.425,reference_images/i04.bmp
distorted_images/i04_03_5.bmp,I04,03,5,3.0238099999999997,reference_images/i04.bmp
distorted_images/i04_04_1.bmp,I04,04,1,6.125,reference_images/i04.bmp
distorted_images/i04_04_2.bmp,I04,04,2,6.26829,reference_images/i04.bmp
distorted_images/i04_04_3.bmp,I04,04,3,6.15,reference_images/i04.bmp
distorted_images/i04_04_4.bmp,I04,04,4,5.47619,reference_images/i04.bmp
distorted_images/i04_04_5.bmp,I04,04,5,4.80952,reference_images/i04.bmp
distorted_images/i04_05_1.bmp,I04,05,1,6.30952,reference_images/i04.bmp
distorted_images/i04_05_2.bmp,I04,05,2,5.90244,reference_images/i04.bmp
distorted_images/i04_05_3.bmp,I04,05,3,5.325,reference_images/i04.bmp
distorted_images/i04_05_4.bmp,I04,05,4,4.47619,reference_images/i04.bmp
distorted_images/i04_05_5.bmp,I04,05,5,3.7073199999999997,reference_images/i04.bmp
distorted_images/i04_06_1.bmp,I04,06,1,5.02381,reference_images/i04.bmp
distorted_images/i04_06_2.bmp,I04,06,2,4.560980000000001,reference_images/i04.bmp
distorted_images/i04_06_3.bmp,I04,06,3,4.2619,reference_images/i04.bmp
distorted_images/i04_06_4.bmp,I04,06,4,4.195119999999999,reference_images/i04.bmp
distorted_images/i04_06_5.bmp,I04,06,5,3.45,reference_images/i04.bmp
distorted_images/i04_07_1.bmp,I04,07,1,4.69048,reference_images/i04.bmp
distorted_images/i04_07_2.bmp,I04,07,2,4.075,reference_images/i04.bmp
distorted_images/i04_07_3.bmp,I04,07,3,3.5238099999999997,reference_images/i04.bmp
distorted_images/i04_07_4.bmp,I04,07,4,3.1428599999999998,reference_images/i04.bmp
distorted_images/i04_07_5.bmp,I04,07,5,2.95238,reference_images/i04.bmp
distorted_images/i04_08_1.bmp,I04,08,1,6.30952,reference_images/i04.bmp
distorted_images/i04_08_2.bmp,I04,08,2,5.926830000000001,reference_images/i04.bmp
distorted_images/i04_08_3.bmp,I04,08,3,5.38095,reference_images/i04.bmp
distorted_images/i04_08_4.bmp,I04,08,4,4.375,reference_images/i04.bmp
distorted_images/i04_08_5.bmp,I04,08,5,3.66667,reference_images/i04.bmp
distorted_images/i04_09_1.bmp,I04,09,1,6.38095,reference_images/i04.bmp
distorted_images/i04_09_2.bmp,I04,09,2,5.804880000000001,reference_images/i04.bmp
distorted_images/i04_09_3.bmp,I04,09,3,5.048780000000001,reference_images/i04.bmp
distorted_images/i04_09_4.bmp,I04,09,4,3.7804900000000004,reference_images/i04.bmp
distorted_images/i04_09_5.bmp,I04,09,5,2.5,reference_images/i04.bmp
distorted_images/i04_10_1.bmp,I04,10,1,6.07143,reference_images/i04.bmp
distorted_images/i04_10_2.bmp,I04,10,2,5.97561,reference_images/i04.bmp
distorted_images/i04_10_3.bmp,I04,10,3,5.07143,reference_images/i04.bmp
distorted_images/i04_10_4.bmp,I04,10,4,3.2619,reference_images/i04.bmp
distorted_images/i04_10_5.bmp,I04,10,5,2.19048,reference_images/i04.bmp
distorted_images/i04_11_1.bmp,I04,11,1,5.3,reference_images/i04.bmp
distorted_images/i04_11_2.bmp,I04,11,2,4.0,reference_images/i04.bmp
distorted_images/i04_11_3.bmp,I04,11,3,2.9024400000000004,reference_images/i04.bmp
distorted_images/i04_11_4.bmp,I04,11,4,2.0,reference_images/i04.bmp
distorted_images/i04_11_5.bmp,I04,11,5,0.88095,reference_images/i04.bmp
distorted_images/i04_12_1.bmp,I04,12,1,6.05,reference_images/i04.bmp
distorted_images/i04_12_2.bmp,I04,12,2,4.64286,reference_images/i04.bmp
distorted_images/i04_12_3.bmp,I04,12,3,3.9285699999999997,reference_images/i04.bmp
distorted_images/i04_12_4.bmp,I04,12,4,2.90476,reference_images/i04.bmp
distorted_images/i04_12_5.bmp,I04,12,5,2.6585400000000003,reference_images/i04.bmp
distorted_images/i04_13_1.bmp,I04,13,1,4.66667,reference_images/i04.bmp
distorted_images/i04_13_2.bmp,I04,13,2,3.84615,reference_images/i04.bmp
distorted_images/i04_13_3.bmp,I04,13,3,3.3571400000000002,reference_images/i04.bmp
distorted_images/i04_13_4.bmp,I04,13,4,3.4634099999999997,reference_images/i04.bmp
distorted_images/i04_13_5.bmp,I04,13,5,2.38095,reference_images/i04.bmp
distorted_images/i04_14_1.bmp,I04,14,1,5.07143,reference_images/i04.bmp
distorted_images/i04_14_2.bmp,I04,14,2,6.40476,reference_images/i04.bmp
distorted_images/i04_14_3.bmp,I04,14,3,6.0,reference_images/i04.bmp
distorted_images/i04_14_4.bmp,I04,14,4,4.40476,reference_images/i04.bmp
distorted_images/i04_14_5.bmp,I04,14,5,3.6097599999999996,reference_images/i04.bmp
distorted_images/i04_15_1.bmp,I04,15,1,3.38095,reference_images/i04.bmp
distorted_images/i04_15_2.bmp,I04,15,2,3.40476,reference_images/i04.bmp
distorted_images/i04_15_3.bmp,I04,15,3,3.5,reference_images/i04.bmp
distorted_images/i04_15_4.bmp,I04,15,4,3.7561,reference_images/i04.bmp
distorted_images/i04_15_5.bmp,I04,15,5,4.05128,reference_images/i04.bmp
distorted_images/i04_16_1.bmp,I04,16,1,6.28571,reference_images/i04.bmp
distorted_images/i04_16_2.bmp,I04,16,2,6.642860000000001,reference_images/i04.bmp
distorted_images/i04_16_3.bmp,I04,16,3,6.09524,reference_images/i04.bmp
distorted_images/i04_16_4.bmp,I04,16,4,5.66667,reference_images/i04.bmp
distorted_images/i04_16_5.bmp,I04,16,5,5.15385,reference_images/i04.bmp
distorted_images/i04_17_1.bmp,I04,17,1,6.0,reference_images/i04.bmp
distorted_images/i04_17_2.bmp,I04,17,2,6.66667,reference_images/i04.bmp
distorted_images/i04_17_3.bmp,I04,17,3,4.78049,reference_images/i04.bmp
distorted_images/i04_17_4.bmp,I04,17,4,7.214289999999999,reference_images/i04.bmp
distorted_images/i04_17_5.bmp,I04,17,5,3.925,reference_images/i04.bmp
distorted_images/i04_18_1.bmp,I04,18,1,5.414630000000001,reference_images/i04.bmp
distorted_images/i04_18_2.bmp,I04,18,2,5.02439,reference_images/i04.bmp
distorted_images/i04_18_3.bmp,I04,18,3,4.66667,reference_images/i04.bmp
distorted_images/i04_18_4.bmp,I04,18,4,4.2381,reference_images/i04.bmp
distorted_images/i04_18_5.bmp,I04,18,5,3.9268300000000003,reference_images/i04.bmp
distorted_images/i04_19_1.bmp,I04,19,1,5.452380000000001,reference_images/i04.bmp
distorted_images/i04_19_2.bmp,I04,19,2,5.35714,reference_images/i04.bmp
distorted_images/i04_19_3.bmp,I04,19,3,4.90244,reference_images/i04.bmp
distorted_images/i04_19_4.bmp,I04,19,4,4.425,reference_images/i04.bmp
distorted_images/i04_19_5.bmp,I04,19,5,4.16667,reference_images/i04.bmp
distorted_images/i04_20_1.bmp,I04,20,1,6.452380000000001,reference_images/i04.bmp
distorted_images/i04_20_2.bmp,I04,20,2,5.225,reference_images/i04.bmp
distorted_images/i04_20_3.bmp,I04,20,3,4.19048,reference_images/i04.bmp
distorted_images/i04_20_4.bmp,I04,20,4,3.11905,reference_images/i04.bmp
distorted_images/i04_20_5.bmp,I04,20,5,2.41463,reference_images/i04.bmp
distorted_images/i04_21_1.bmp,I04,21,1,5.14634,reference_images/i04.bmp
distorted_images/i04_21_2.bmp,I04,21,2,4.73171,reference_images/i04.bmp
distorted_images/i04_21_3.bmp,I04,21,3,3.8095199999999996,reference_images/i04.bmp
distorted_images/i04_21_4.bmp,I04,21,4,3.2195099999999996,reference_images/i04.bmp
distorted_images/i04_21_5.bmp,I04,21,5,2.0,reference_images/i04.bmp
distorted_images/i04_22_1.bmp,I04,22,1,6.02439,reference_images/i04.bmp
distorted_images/i04_22_2.bmp,I04,22,2,5.78571,reference_images/i04.bmp
distorted_images/i04_22_3.bmp,I04,22,3,4.42857,reference_images/i04.bmp
distorted_images/i04_22_4.bmp,I04,22,4,4.12195,reference_images/i04.bmp
distorted_images/i04_22_5.bmp,I04,22,5,2.90476,reference_images/i04.bmp
distorted_images/i04_23_1.bmp,I04,23,1,6.425,reference_images/i04.bmp
distorted_images/i04_23_2.bmp,I04,23,2,5.40476,reference_images/i04.bmp
distorted_images/i04_23_3.bmp,I04,23,3,3.87805,reference_images/i04.bmp
distorted_images/i04_23_4.bmp,I04,23,4,2.95122,reference_images/i04.bmp
distorted_images/i04_23_5.bmp,I04,23,5,1.47619,reference_images/i04.bmp
distorted_images/i04_24_1.bmp,I04,24,1,5.547619999999999,reference_images/i04.bmp
distorted_images/i04_24_2.bmp,I04,24,2,3.7619,reference_images/i04.bmp
distorted_images/i04_24_3.bmp,I04,24,3,2.58537,reference_images/i04.bmp
distorted_images/i04_24_4.bmp,I04,24,4,1.9047599999999998,reference_images/i04.bmp
distorted_images/i04_24_5.bmp,I04,24,5,0.58537,reference_images/i04.bmp
distorted_images/i05_01_1.bmp,I05,01,1,5.525,reference_images/i05.bmp
distorted_images/i05_01_2.bmp,I05,01,2,5.5,reference_images/i05.bmp
distorted_images/i05_01_3.bmp,I05,01,3,4.84615,reference_images/i05.bmp
distorted_images/i05_01_4.bmp,I05,01,4,4.05128,reference_images/i05.bmp
distorted_images/i05_01_5.bmp,I05,01,5,3.5609800000000003,reference_images/i05.bmp
distorted_images/i05_02_1.bmp,I05,02,1,5.829269999999999,reference_images/i05.bmp
distorted_images/i05_02_2.bmp,I05,02,2,5.682930000000001,reference_images/i05.bmp
distorted_images/i05_02_3.bmp,I05,02,3,5.325,reference_images/i05.bmp
distorted_images/i05_02_4.bmp,I05,02,4,5.09756,reference_images/i05.bmp
distorted_images/i05_02_5.bmp,I05,02,5,4.25641,reference_images/i05.bmp
distorted_images/i05_03_1.bmp,I05,03,1,5.09756,reference_images/i05.bmp
distorted_images/i05_03_2.bmp,I05,03,2,4.4878,reference_images/i05.bmp
distorted_images/i05_03_3.bmp,I05,03,3,3.675,reference_images/i05.bmp
distorted_images/i05_03_4.bmp,I05,03,4,3.07317,reference_images/i05.bmp
distorted_images/i05_03_5.bmp,I05,03,5,2.375,reference_images/i05.bmp
distorted_images/i05_04_1.bmp,I05,04,1,5.63415,reference_images/i05.bmp
distorted_images/i05_04_2.bmp,I05,04,2,5.75,reference_images/i05.bmp
distorted_images/i05_04_3.bmp,I05,04,3,5.575,reference_images/i05.bmp
distorted_images/i05_04_4.bmp,I05,04,4,4.926830000000001,reference_images/i05.bmp
distorted_images/i05_04_5.bmp,I05,04,5,4.4,reference_images/i05.bmp
distorted_images/i05_05_1.bmp,I05,05,1,5.625,reference_images/i05.bmp
distorted_images/i05_05_2.bmp,I05,05,2,5.39024,reference_images/i05.bmp
distorted_images/i05_05_3.bmp,I05,05,3,4.7,reference_images/i05.bmp
distorted_images/i05_05_4.bmp,I05,05,4,3.8157900000000002,reference_images/i05.bmp
distorted_images/i05_05_5.bmp,I05,05,5,2.92308,reference_images/i05.bmp
distorted_images/i05_06_1.bmp,I05,06,1,4.375,reference_images/i05.bmp
distorted_images/i05_06_2.bmp,I05,06,2,3.92308,reference_images/i05.bmp
distorted_images/i05_06_3.bmp,I05,06,3,3.5,reference_images/i05.bmp
distorted_images/i05_06_4.bmp,I05,06,4,3.3170699999999997,reference_images/i05.bmp
distorted_images/i05_06_5.bmp,I05,06,5,2.51282,reference_images/i05.bmp
distorted_images/i05_07_1.bmp,I05,07,1,5.275,reference_images/i05.bmp
distorted_images/i05_07_2.bmp,I05,07,2,5.26829,reference_images/i05.bmp
distorted_images/i05_07_3.bmp,I05,07,3,4.53846,reference_images/i05.bmp
distorted_images/i05_07_4.bmp,I05,07,4,4.05128,reference_images/i05.bmp
distorted_images/i05_07_5.bmp,I05,07,5,3.1463400000000004,reference_images/i05.bmp
distorted_images/i05_08_1.bmp,I05,08,1,5.4,reference_images/i05.bmp
distorted_images/i05_08_2.bmp,I05,08,2,4.66667,reference_images/i05.bmp
distorted_images/i05_08_3.bmp,I05,08,3,3.6585400000000003,reference_images/i05.bmp
distorted_images/i05_08_4.bmp,I05,08,4,2.7804900000000004,reference_images/i05.bmp
distorted_images/i05_08_5.bmp,I05,08,5,1.25,reference_images/i05.bmp
distorted_images/i05_09_1.bmp,I05,09,1,5.825,reference_images/i05.bmp
distorted_images/i05_09_2.bmp,I05,09,2,5.825,reference_images/i05.bmp
distorted_images/i05_09_3.bmp,I05,09,3,5.325,reference_images/i05.bmp
distorted_images/i05_09_4.bmp,I05,09,4,3.5,reference_images/i05.bmp
distorted_images/i05_09_5.bmp,I05,09,5,1.36585,reference_images/i05.bmp
distorted_images/i05_10_1.bmp,I05,10,1,5.73171,reference_images/i05.bmp
distorted_images/i05_10_2.bmp,I05,10,2,5.15385,reference_images/i05.bmp
distorted_images/i05_10_3.bmp,I05,10,3,4.707319999999999,reference_images/i05.bmp
distorted_images/i05_10_4.bmp,I05,10,4,3.4390199999999997,reference_images/i05.bmp
distorted_images/i05_10_5.bmp,I05,10,5,1.87805,reference_images/i05.bmp
distorted_images/i05_11_1.bmp,I05,11,1,5.7561,reference_images/i05.bmp
distorted_images/i05_11_2.bmp,I05,11,2,5.4,reference_images/i05.bmp
distorted_images/i05_11_3.bmp,I05,11,3,4.5,reference_images/i05.bmp
distorted_images/i05_11_4.bmp,I05,11,4,3.66667,reference_images/i05.bmp
distorted_images/i05_11_5.bmp,I05,11,5,2.25,reference_images/i05.bmp
distorted_images/i05_12_1.bmp,I05,12,1,5.682930000000001,reference_images/i05.bmp
distorted_images/i05_12_2.bmp,I05,12,2,5.775,reference_images/i05.bmp
distorted_images/i05_12_3.bmp,I05,12,3,5.35,reference_images/i05.bmp
distorted_images/i05_12_4.bmp,I05,12,4,3.8,reference_images/i05.bmp
distorted_images/i05_12_5.bmp,I05,12,5,2.725,reference_images/i05.bmp
distorted_images/i05_13_1.bmp,I05,13,1,5.46341,reference_images/i05.bmp
distorted_images/i05_13_2.bmp,I05,13,2,4.90244,reference_images/i05.bmp
distorted_images/i05_13_3.bmp,I05,13,3,3.475,reference_images/i05.bmp
distorted_images/i05_13_4.bmp,I05,13,4,2.9756099999999996,reference_images/i05.bmp
distorted_images/i05_13_5.bmp,I05,13,5,1.9736799999999999,reference_images/i05.bmp
distorted_images/i05_14_1.bmp,I05,14,1,5.926830000000001,reference_images/i05.bmp
distorted_images/i05_14_2.bmp,I05,14,2,5.53659,reference_images/i05.bmp
distorted_images/i05_14_3.bmp,I05,14,3,5.60976,reference_images/i05.bmp
distorted_images/i05_14_4.bmp,I05,14,4,5.225,reference_images/i05.bmp
distorted_images/i05_14_5.bmp,I05,14,5,4.317069999999999,reference_images/i05.bmp
distorted_images/i05_15_1.bmp,I05,15,1,3.05,reference_images/i05.bmp
distorted_images/i05_15_2.bmp,I05,15,2,3.1,reference_images/i05.bmp
distorted_images/i05_15_3.bmp,I05,15,3,3.3170699999999997,reference_images/i05.bmp
distorted_images/i05_15_4.bmp,I05,15,4,3.9,reference_images/i05.bmp
distorted_images/i05_15_5.bmp,I05,15,5,3.84615,reference_images/i05.bmp
distorted_images/i05_16_1.bmp,I05,16,1,6.15,reference_images/i05.bmp
distorted_images/i05_16_2.bmp,I05,16,2,5.95,reference_images/i05.bmp
distorted_images/i05_16_3.bmp,I05,16,3,5.585369999999999,reference_images/i05.bmp
distorted_images/i05_16_4.bmp,I05,16,4,5.09756,reference_images/i05.bmp
distorted_images/i05_16_5.bmp,I05,16,5,4.25,reference_images/i05.bmp
distorted_images/i05_17_1.bmp,I05,17,1,5.3,reference_images/i05.bmp
distorted_images/i05_17_2.bmp,I05,17,2,6.829269999999999,reference_images/i05.bmp
distorted_images/i05_17_3.bmp,I05,17,3,4.025,reference_images/i05.bmp
distorted_images/i05_17_4.bmp,I05,17,4,6.560980000000001,reference_images/i05.bmp
distorted_images/i05_17_5.bmp,I05,17,5,2.8,reference_images/i05.bmp
distorted_images/i05_18_1.bmp,I05,18,1,4.775,reference_images/i05.bmp
distorted_images/i05_18_2.bmp,I05,18,2,4.2051300000000005,reference_images/i05.bmp
distorted_images/i05_18_3.bmp,I05,18,3,3.74359,reference_images/i05.bmp
distorted_images/i05_18_4.bmp,I05,18,4,3.5384599999999997,reference_images/i05.bmp
distorted_images/i05_18_5.bmp,I05,18,5,3.15,reference_images/i05.bmp
distorted_images/i05_19_1.bmp,I05,19,1,5.175,reference_images/i05.bmp
distorted_images/i05_19_2.bmp,I05,19,2,4.804880000000001,reference_images/i05.bmp
distorted_images/i05_19_3.bmp,I05,19,3,4.225,reference_images/i05.bmp
distorted_images/i05_19_4.bmp,I05,19,4,3.65,reference_images/i05.bmp
distorted_images/i05_19_5.bmp,I05,19,5,3.36585,reference_images/i05.bmp
distorted_images/i05_20_1.bmp,I05,20,1,5.682930000000001,reference_images/i05.bmp
distorted_images/i05_20_2.bmp,I05,20,2,5.560980000000001,reference_images/i05.bmp
distorted_images/i05_20_3.bmp,I05,20,3,5.02439,reference_images/i05.bmp
distorted_images/i05_20_4.bmp,I05,20,4,4.475,reference_images/i05.bmp
distorted_images/i05_20_5.bmp,I05,20,5,3.28205,reference_images/i05.bmp
distorted_images/i05_21_1.bmp,I05,21,1,5.6,reference_images/i05.bmp
distorted_images/i05_21_2.bmp,I05,21,2,4.925,reference_images/i05.bmp
distorted_images/i05_21_3.bmp,I05,21,3,4.36585,reference_images/i05.bmp
distorted_images/i05_21_4.bmp,I05,21,4,3.35,reference_images/i05.bmp
distorted_images/i05_21_5.bmp,I05,21,5,2.475,reference_images/i05.bmp
distorted_images/i05_22_1.bmp,I05,22,1,5.275,reference_images/i05.bmp
distorted_images/i05_22_2.bmp,I05,22,2,5.25,reference_images/i05.bmp
distorted_images/i05_22_3.bmp,I05,22,3,4.7561,reference_images/i05.bmp
distorted_images/i05_22_4.bmp,I05,22,4,4.1,reference_images/i05.bmp
distorted_images/i05_22_5.bmp,I05,22,5,3.17073,reference_images/i05.bmp
distorted_images/i05_23_1.bmp,I05,23,1,5.73171,reference_images/i05.bmp
distorted_images/i05_23_2.bmp,I05,23,2,5.575,reference_images/i05.bmp
distorted_images/i05_23_3.bmp,I05,23,3,5.63415,reference_images/i05.bmp
distorted_images/i05_23_4.bmp,I05,23,4,5.7561,reference_images/i05.bmp
distorted_images/i05_23_5.bmp,I05,23,5,5.439019999999999,reference_images/i05.bmp
distorted_images/i05_24_1.bmp,I05,24,1,5.525,reference_images/i05.bmp
distorted_images/i05_24_2.bmp,I05,24,2,5.60976,reference_images/i05.bmp
distorted_images/i05_24_3.bmp,I05,24,3,5.2,reference_images/i05.bmp
distorted_images/i05_24_4.bmp,I05,24,4,3.9512199999999997,reference_images/i05.bmp
distorted_images/i05_24_5.bmp,I05,24,5,2.6097599999999996,reference_images/i05.bmp
distorted_images/i06_01_1.bmp,I06,01,1,5.75676,reference_images/i06.bmp
distorted_images/i06_01_2.bmp,I06,01,2,5.16667,reference_images/i06.bmp
distorted_images/i06_01_3.bmp,I06,01,3,5.02703,reference_images/i06.bmp
distorted_images/i06_01_4.bmp,I06,01,4,4.31429,reference_images/i06.bmp
distorted_images/i06_01_5.bmp,I06,01,5,3.61111,reference_images/i06.bmp
distorted_images/i06_02_1.bmp,I06,02,1,6.16216,reference_images/i06.bmp
distorted_images/i06_02_2.bmp,I06,02,2,5.78378,reference_images/i06.bmp
distorted_images/i06_02_3.bmp,I06,02,3,5.45946,reference_images/i06.bmp
distorted_images/i06_02_4.bmp,I06,02,4,4.83333,reference_images/i06.bmp
distorted_images/i06_02_5.bmp,I06,02,5,4.38889,reference_images/i06.bmp
distorted_images/i06_03_1.bmp,I06,03,1,4.58333,reference_images/i06.bmp
distorted_images/i06_03_2.bmp,I06,03,2,4.05714,reference_images/i06.bmp
distorted_images/i06_03_3.bmp,I06,03,3,3.4722199999999996,reference_images/i06.bmp
distorted_images/i06_03_4.bmp,I06,03,4,2.94595,reference_images/i06.bmp
distorted_images/i06_03_5.bmp,I06,03,5,2.5,reference_images/i06.bmp
distorted_images/i06_04_1.bmp,I06,04,1,5.83333,reference_images/i06.bmp
