img,dist,ver,fpath,elo,ref_img
A0003,03,20,Distortion_1/A0003_03_20.bmp,1270.3206,Train_Ref/A0003.bmp
A0003,03,21,Distortion_1/A0003_03_21.bmp,1211.5695,Train_Ref/A0003.bmp
A0003,03,22,Distortion_1/A0003_03_22.bmp,1267.0689,Train_Ref/A0003.bmp
A0003,03,23,Distortion_1/A0003_03_23.bmp,1218.6039,Train_Ref/A0003.bmp
A0003,04,00,Distortion_1/A0003_04_00.bmp,1531.9807,Train_Ref/A0003.bmp
A0003,04,01,Distortion_1/A0003_04_01.bmp,1374.5101,Train_Ref/A0003.bmp
A0003,04,02,Distortion_1/A0003_04_02.bmp,1544.2391,Train_Ref/A0003.bmp
A0003,04,03,Distortion_1/A0003_04_03.bmp,1494.1670,Train_Ref/A0003.bmp
A0003,04,04,Distortion_1/A0003_04_04.bmp,1461.6333,Train_Ref/A0003.bmp
A0003,04,05,Distortion_1/A0003_04_05.bmp,1567.2985,Train_Ref/A0003.bmp
A0003,04,06,Distortion_1/A0003_04_06.bmp,1412.5842,Train_Ref/A0003.bmp
A0003,04,07,Distortion_1/A0003_04_07.bmp,1312.9072,Train_Ref/A0003.bmp
A0003,04,08,Distortion_1/A0003_04_08.bmp,1560.0706,Train_Ref/A0003.bmp
A0003,04,09,Distortion_1/A0003_04_09.bmp,1503.5684,Train_Ref/A0003.bmp
A0003,04,10,Distortion_1/A0003_04_10.bmp,1368.4543,Train_Ref/A0003.bmp
A0003,04,11,Distortion_1/A0003_04_11.bmp,1502.4922,Train_Ref/A0003.bmp
A0003,04,12,Distortion_1/A0003_04_12.bmp,1560.8332,Train_Ref/A0003.bmp
A0003,05,00,Distortion_1/A0003_05_00.bmp,1418.2367,Train_Ref/A0003.bmp
A0003,05,01,Distortion_1/A0003_05_01.bmp,1392.0087,Train_Ref/A0003.bmp
A0003,05,02,Distortion_1/A0003_05_02.bmp,1326.7451,Train_Ref/A0003.bmp
A0003,05,03,Distortion_1/A0003_05_03.bmp,1223.9538,Train_Ref/A0003.bmp
A0003,05,04,Distortion_1/A0003_05_04.bmp,1462.7910,Train_Ref/A0003.bmp
A0003,05,05,Distortion_1/A0003_05_05.bmp,1369.5101,Train_Ref/A0003.bmp
A0003,05,06,Distortion_1/A0003_05_06.bmp,1454.1185,Train_Ref/A0003.bmp
A0003,05,07,Distortion_1/A0003_05_07.bmp,1395.3583,Train_Ref/A0003.bmp
A0003,05,08,Distortion_1/A0003_05_08.bmp,1374.3841,Train_Ref/A0003.bmp
A0003,05,09,Distortion_1/A0003_05_09.bmp,1517.0528,Train_Ref/A0003.bmp
A0003,05,10,Distortion_1/A0003_05_10.bmp,1464.4247,Train_Ref/A0003.bmp
A0003,05,11,Distortion_1/A0003_05_11.bmp,1498.2698,Train_Ref/A0003.bmp
A0003,05,12,Distortion_1/A0003_05_12.bmp,1512.6999,Train_Ref/A0003.bmp
A0003,05,13,Distortion_1/A0003_05_13.bmp,1308.1026,Train_Ref/A0003.bmp
A0003,06,00,Distortion_1/A0003_06_00.bmp,1411.4319,Train_Ref/A0003.bmp
A0003,06,01,Distortion_1/A0003_06_01.bmp,1428.2172,Train_Ref/A0003.bmp
A0003,06,02,Distortion_1/A0003_06_02.bmp,1489.5551,Train_Ref/A0003.bmp
A0003,06,03,Distortion_1/A0003_06_03.bmp,1387.5544,Train_Ref/A0003.bmp
A0003,06,04,Distortion_1/A0003_06_04.bmp,1467.0966,Train_Ref/A0003.bmp
A0003,06,05,Distortion_1/A0003_06_05.bmp,1453.2926,Train_Ref/A0003.bmp
A0003,06,06,Distortion_1/A0003_06_06.bmp,1562.4055,Train_Ref/A0003.bmp
A0003,06,07,Distortion_1/A0003_06_07.bmp,1486.6915,Train_Ref/A0003.bmp
A0003,06,08,Distortion_1/A0003_06_08.bmp,1488.6236,Train_Ref/A0003.bmp
A0003,06,09,Distortion_1/A0003_06_09.bmp,1469.8559,Train_Ref/A0003.bmp
A0003,06,10,Distortion_1/A0003_06_10.bmp,1291.5968,Train_Ref/A0003.bmp
A0003,06,11,Distortion_1/A0003_06_11.bmp,1381.2629,Train_Ref/A0003.bmp
A0003,06,12,Distortion_1/A0003_06_12.bmp,1457.6782,Train_Ref/A0003.bmp
A0003,06,13,Distortion_1/A0003_06_13.bmp,1313.8363,Train_Ref/A0003.bmp
A0003,06,14,Distortion_1/A0003_06_14.bmp,1345.4006,Train_Ref/A0003.bmp
A0003,06,15,Distortion_1/A0003_06_15.bmp,1329.1813,Train_Ref/A0003.bmp
A0003,06,16,Distortion_1/A0003_06_16.bmp,1529.6248,Train_Ref/A0003.bmp
A0003,06,17,Distortion_1/A0003_06_17.bmp,1513.1415,Train_Ref/A0003.bmp
A0003,06,18,Distortion_1/A0003_06_18.bmp,1557.6081,Train_Ref/A0003.bmp
A0003,06,19,Distortion_1/A0003_06_19.bmp,1097.4582,Train_Ref/A0003.bmp
A0003,06,20,Distortion_1/A0003_06_20.bmp,1034.6309,Train_Ref/A0003.bmp
A0003,06,21,Distortion_1/A0003_06_21.bmp,1210.6470,Train_Ref/A0003.bmp
A0003,06,22,Distortion_1/A0003_06_22.bmp,1267.1530,Train_Ref/A0003.bmp
A0003,06,23,Distortion_1/A0003_06_23.bmp,1565.6137,Train_Ref/A0003.bmp
A0003,06,24,Distortion_1/A0003_06_24.bmp,1457.5238,Train_Ref/A0003.bmp
A0003,06,25,Distortion_1/A0003_06_25.bmp,1450.5369,Train_Ref/A0003.bmp
A0003,06,26,Distortion_1/A0003_06_26.bmp,1444.5230,Train_Ref/A0003.bmp
A0006,00,00,Distortion_1/A0006_00_00.bmp,1597.4467,Train_Ref/A0006.bmp
A0006,00,01,Distortion_1/A0006_00_01.bmp,1422.6654,Train_Ref/A0006.bmp
A0006,00,02,Distortion_1/A0006_00_02.bmp,1526.6613,Train_Ref/A0006.bmp
A0006,00,03,Distortion_1/A0006_00_03.bmp,1387.2583,Train_Ref/A0006.bmp
A0006,00,04,Distortion_1/A0006_00_04.bmp,1434.2165,Train_Ref/A0006.bmp
A0006,00,05,Distortion_1/A0006_00_05.bmp,1547.5617,Train_Ref/A0006.bmp
A0006,00,06,Distortion_1/A0006_00_06.bmp,1538.7215,Train_Ref/A0006.bmp
A0006,00,07,Distortion_1/A0006_00_07.bmp,1389.9928,Train_Ref/A0006.bmp
A0006,00,08,Distortion_1/A0006_00_08.bmp,1472.4631,Train_Ref/A0006.bmp
A0006,00,09,Distortion_1/A0006_00_09.bmp,1478.3575,Train_Ref/A0006.bmp
A0006,00,10,Distortion_1/A0006_00_10.bmp,1456.2976,Train_Ref/A0006.bmp
A0006,00,11,Distortion_1/A0006_00_11.bmp,1499.8078,Train_Ref/A0006.bmp
A0006,01,00,Distortion_1/A0006_01_00.bmp,1533.4146,Train_Ref/A0006.bmp
A0006,01,01,Distortion_1/A0006_01_01.bmp,1538.9591,Train_Ref/A0006.bmp
A0006,01,02,Distortion_1/A0006_01_02.bmp,1439.4342,Train_Ref/A0006.bmp
A0006,01,03,Distortion_1/A0006_01_03.bmp,1500.3658,Train_Ref/A0006.bmp
A0006,01,04,Distortion_1/A0006_01_04.bmp,1509.8462,Train_Ref/A0006.bmp
A0006,01,05,Distortion_1/A0006_01_05.bmp,1446.3092,Train_Ref/A0006.bmp
A0006,01,06,Distortion_1/A0006_01_06.bmp,1589.9867,Train_Ref/A0006.bmp
A0006,01,07,Distortion_1/A0006_01_07.bmp,1612.8282,Train_Ref/A0006.bmp
A0006,01,08,Distortion_1/A0006_01_08.bmp,1438.2541,Train_Ref/A0006.bmp
A0006,01,09,Distortion_1/A0006_01_09.bmp,1529.8846,Train_Ref/A0006.bmp
A0006,01,10,Distortion_1/A0006_01_10.bmp,1554.6519,Train_Ref/A0006.bmp
A0006,01,11,Distortion_1/A0006_01_11.bmp,1487.5803,Train_Ref/A0006.bmp
A0006,01,12,Distortion_1/A0006_01_12.bmp,1602.3019,Train_Ref/A0006.bmp
A0006,01,13,Distortion_1/A0006_01_13.bmp,1563.9000,Train_Ref/A0006.bmp
A0006,01,14,Distortion_1/A0006_01_14.bmp,1495.1713,Train_Ref/A0006.bmp
A0006,01,15,Distortion_1/A0006_01_15.bmp,1228.5159,Train_Ref/A0006.bmp
A0006,02,00,Distortion_1/A0006_02_00.bmp,1568.2280,Train_Ref/A0006.bmp
A0006,02,01,Distortion_1/A0006_02_01.bmp,1504.0405,Train_Ref/A0006.bmp
A0006,02,02,Distortion_1/A0006_02_02.bmp,1479.9149,Train_Ref/A0006.bmp
A0006,02,03,Distortion_1/A0006_02_03.bmp,1595.2198,Train_Ref/A0006.bmp
A0006,02,04,Distortion_1/A0006_02_04.bmp,1612.9891,Train_Ref/A0006.bmp
A0006,02,05,Distortion_1/A0006_02_05.bmp,1470.4244,Train_Ref/A0006.bmp
A0006,02,06,Distortion_1/A0006_02_06.bmp,1499.9209,Train_Ref/A0006.bmp
A0006,02,07,Distortion_1/A0006_02_07.bmp,1500.5056,Train_Ref/A0006.bmp
A0006,02,08,Distortion_1/A0006_02_08.bmp,1495.4212,Train_Ref/A0006.bmp
A0006,02,09,Distortion_1/A0006_02_09.bmp,1578.9661,Train_Ref/A0006.bmp
A0006,03,00,Distortion_1/A0006_03_00.bmp,1439.9263,Train_Ref/A0006.bmp
A0006,03,01,Distortion_1/A0006_03_01.bmp,1508.5872,Train_Ref/A0006.bmp
A0006,03,02,Distortion_1/A0006_03_02.bmp,1452.5360,Train_Ref/A0006.bmp
A0006,03,03,Distortion_1/A0006_03_03.bmp,1575.6669,Train_Ref/A0006.bmp
A0006,03,04,Distortion_1/A0006_03_04.bmp,1547.6950,Train_Ref/A0006.bmp
A0006,03,05,Distortion_1/A0006_03_05.bmp,1597.8208,Train_Ref/A0006.bmp
A0006,03,06,Distortion_1/A0006_03_06.bmp,1553.1077,Train_Ref/A0006.bmp
A0006,03,07,Distortion_1/A0006_03_07.bmp,1450.8359,Train_Ref/A0006.bmp
A0006,03,08,Distortion_1/A0006_03_08.bmp,1476.4763,Train_Ref/A0006.bmp
A0006,03,09,Distortion_1/A0006_03_09.bmp,1548.8085,Train_Ref/A0006.bmp
A0006,03,10,Distortion_1/A0006_03_10.bmp,1549.9936,Train_Ref/A0006.bmp
A0006,03,11,Distortion_1/A0006_03_11.bmp,1515.7083,Train_Ref/A0006.bmp
A0006,03,12,Distortion_1/A0006_03_12.bmp,1463.8762,Train_Ref/A0006.bmp
A0006,03,13,Distortion_1/A0006_03_13.bmp,1541.4082,Train_Ref/A0006.bmp
A0006,03,14,Distortion_1/A0006_03_14.bmp,1632.2918,Train_Ref/A0006.bmp
A0006,03,15,Distortion_1/A0006_03_15.bmp,1498.7143,Train_Ref/A0006.bmp
A0006,03,16,Distortion_1/A0006_03_16.bmp,1486.4827,Train_Ref/A0006.bmp
A0006,03,17,Distortion_1/A0006_03_17.bmp,1456.3994,Train_Ref/A0006.bmp
A0006,03,18,Distortion_1/A0006_03_18.bmp,1490.7880,Train_Ref/A0006.bmp
A0006,03,19,Distortion_1/A0006_03_19.bmp,1537.2268,Train_Ref/A0006.bmp
A0006,03,20,Distortion_1/A0006_03_20.bmp,1228.5389,Train_Ref/A0006.bmp
A0006,03,21,Distortion_1/A0006_03_21.bmp,1091.1087,Train_Ref/A0006.bmp
A0006,03,22,Distortion_1/A0006_03_22.bmp,1229.4010,Train_Ref/A0006.bmp
A0006,03,23,Distortion_1/A0006_03_23.bmp,1169.0338,Train_Ref/A0006.bmp
A0006,04,00,Distortion_1/A0006_04_00.bmp,1538.5611,Train_Ref/A0006.bmp
A0006,04,01,Distortion_1/A0006_04_01.bmp,1411.4685,Train_Ref/A0006.bmp
A0006,04,02,Distortion_1/A0006_04_02.bmp,1544.2210,Train_Ref/A0006.bmp
A0006,04,03,Distortion_1/A0006_04_03.bmp,1482.0482,Train_Ref/A0006.bmp
A0006,04,04,Distortion_1/A0006_04_04.bmp,1402.7577,Train_Ref/A0006.bmp
A0006,04,05,Distortion_1/A0006_04_05.bmp,1484.6244,Train_Ref/A0006.bmp
A0006,04,06,Distortion_1/A0006_04_06.bmp,1327.8869,Train_Ref/A0006.bmp
A0006,04,07,Distortion_1/A0006_04_07.bmp,1263.4143,Train_Ref/A0006.bmp
A0006,04,08,Distortion_1/A0006_04_08.bmp,1515.6871,Train_Ref/A0006.bmp
A0006,04,09,Distortion_1/A0006_04_09.bmp,1399.3767,Train_Ref/A0006.bmp
A0006,04,10,Distortion_1/A0006_04_10.bmp,1346.1215,Train_Ref/A0006.bmp
A0006,04,11,Distortion_1/A0006_04_11.bmp,1511.5391,Train_Ref/A0006.bmp
A0006,04,12,Distortion_1/A0006_04_12.bmp,1463.8116,Train_Ref/A0006.bmp
A0006,05,00,Distortion_1/A0006_05_00.bmp,1378.0107,Train_Ref/A0006.bmp
A0006,05,01,Distortion_1/A0006_05_01.bmp,1295.6802,Train_Ref/A0006.bmp
A0006,05,02,Distortion_1/A0006_05_02.bmp,1286.8306,Train_Ref/A0006.bmp
A0006,05,03,Distortion_1/A0006_05_03.bmp,1102.8299,Train_Ref/A0006.bmp
A0006,05,04,Distortion_1/A0006_05_04.bmp,1518.5456,Train_Ref/A0006.bmp
A0006,05,05,Distortion_1/A0006_05_05.bmp,1368.6045,Train_Ref/A0006.bmp
A0006,05,06,Distortion_1/A0006_05_06.bmp,1404.8398,Train_Ref/A0006.bmp
A0006,05,07,Distortion_1/A0006_05_07.bmp,1163.0851,Train_Ref/A0006.bmp
A0006,05,08,Distortion_1/A0006_05_08.bmp,1224.1401,Train_Ref/A0006.bmp
A0006,05,09,Distortion_1/A0006_05_09.bmp,1356.5344,Train_Ref/A0006.bmp
A0006,05,10,Distortion_1/A0006_05_10.bmp,1452.3115,Train_Ref/A0006.bmp
A0006,05,11,Distortion_1/A0006_05_11.bmp,1495.0072,Train_Ref/A0006.bmp
A0006,05,12,Distortion_1/A0006_05_12.bmp,1443.7474,Train_Ref/A0006.bmp
A0006,05,13,Distortion_1/A0006_05_13.bmp,1463.2767,Train_Ref/A0006.bmp
A0006,06,00,Distortion_1/A0006_06_00.bmp,1382.2153,Train_Ref/A0006.bmp
A0006,06,01,Distortion_1/A0006_06_01.bmp,1421.4772,Train_Ref/A0006.bmp
A0006,06,02,Distortion_1/A0006_06_02.bmp,1331.6057,Train_Ref/A0006.bmp
A0006,06,03,Distortion_1/A0006_06_03.bmp,1386.7043,Train_Ref/A0006.bmp
A0006,06,04,Distortion_1/A0006_06_04.bmp,1383.5122,Train_Ref/A0006.bmp
A0006,06,05,Distortion_1/A0006_06_05.bmp,1420.8173,Train_Ref/A0006.bmp
A0006,06,06,Distortion_1/A0006_06_06.bmp,1172.0980,Train_Ref/A0006.bmp
A0006,06,07,Distortion_1/A0006_06_07.bmp,1291.6540,Train_Ref/A0006.bmp
A0006,06,08,Distortion_1/A0006_06_08.bmp,1443.7240,Train_Ref/A0006.bmp
A0006,06,09,Distortion_1/A0006_06_09.bmp,1395.8146,Train_Ref/A0006.bmp
A0006,06,10,Distortion_1/A0006_06_10.bmp,1240.7319,Train_Ref/A0006.bmp
A0006,06,11,Distortion_1/A0006_06_11.bmp,1398.5271,Train_Ref/A0006.bmp
A0006,06,12,Distortion_1/A0006_06_12.bmp,1392.5791,Train_Ref/A0006.bmp
A0006,06,13,Distortion_1/A0006_06_13.bmp,1366.3835,Train_Ref/A0006.bmp
A0006,06,14,Distortion_1/A0006_06_14.bmp,1455.4125,Train_Ref/A0006.bmp
A0006,06,15,Distortion_1/A0006_06_15.bmp,1325.5290,Train_Ref/A0006.bmp
A0006,06,16,Distortion_1/A0006_06_16.bmp,1527.9829,Train_Ref/A0006.bmp
A0006,06,17,Distortion_1/A0006_06_17.bmp,1474.7785,Train_Ref/A0006.bmp
A0006,06,18,Distortion_1/A0006_06_18.bmp,1531.9846,Train_Ref/A0006.bmp
A0006,06,19,Distortion_1/A0006_06_19.bmp,1390.5371,Train_Ref/A0006.bmp
A0006,06,20,Distortion_1/A0006_06_20.bmp,1370.6065,Train_Ref/A0006.bmp
A0006,06,21,Distortion_1/A0006_06_21.bmp,1412.5767,Train_Ref/A0006.bmp
A0006,06,22,Distortion_1/A0006_06_22.bmp,1466.3432,Train_Ref/A0006.bmp
A0006,06,23,Distortion_1/A0006_06_23.bmp,1599.0683,Train_Ref/A0006.bmp
A0006,06,24,Distortion_1/A0006_06_24.bmp,1554.7376,Train_Ref/A0006.bmp
A0006,06,25,Distortion_1/A0006_06_25.bmp,1563.9305,Train_Ref/A0006.bmp
A0006,06,26,Distortion_1/A0006_06_26.bmp,1381.0136,Train_Ref/A0006.bmp
A0007,00,00,Distortion_1/A0007_00_00.bmp,1453.5269,Train_Ref/A0007.bmp
A0007,00,01,Distortion_1/A0007_00_01.bmp,1372.9692,Train_Ref/A0007.bmp
A0007,00,02,Distortion_1/A0007_00_02.bmp,1598.6646,Train_Ref/A0007.bmp
A0007,00,03,Distortion_1/A0007_00_03.bmp,1472.4901,Train_Ref/A0007.bmp
A0007,00,04,Distortion_1/A0007_00_04.bmp,1363.5973,Train_Ref/A0007.bmp
A0007,00,05,Distortion_1/A0007_00_05.bmp,1620.8057,Train_Ref/A0007.bmp
A0007,00,06,Distortion_1/A0007_00_06.bmp,1526.3442,Train_Ref/A0007.bmp
A0007,00,07,Distortion_1/A0007_00_07.bmp,1469.7491,Train_Ref/A0007.bmp
A0007,00,08,Distortion_1/A0007_00_08.bmp,1481.6274,Train_Ref/A0007.bmp
A0007,00,09,Distortion_1/A0007_00_09.bmp,1456.0777,Train_Ref/A0007.bmp
A0007,00,10,Distortion_1/A0007_00_10.bmp,1432.9913,Train_Ref/A0007.bmp
A0007,00,11,Distortion_1/A0007_00_11.bmp,1507.1945,Train_Ref/A0007.bmp
A0007,01,00,Distortion_1/A0007_01_00.bmp,1552.1687,Train_Ref/A0007.bmp
A0007,01,01,Distortion_1/A0007_01_01.bmp,1511.1990,Train_Ref/A0007.bmp
A0007,01,02,Distortion_1/A0007_01_02.bmp,1348.8886,Train_Ref/A0007.bmp
A0007,01,03,Distortion_1/A0007_01_03.bmp,1442.1631,Train_Ref/A0007.bmp
A0007,01,04,Distortion_1/A0007_01_04.bmp,1518.7189,Train_Ref/A0007.bmp
A0007,01,05,Distortion_1/A0007_01_05.bmp,1411.3741,Train_Ref/A0007.bmp
A0007,01,06,Distortion_1/A0007_01_06.bmp,1519.3376,Train_Ref/A0007.bmp
A0007,01,07,Distortion_1/A0007_01_07.bmp,1452.2085,Train_Ref/A0007.bmp
A0007,01,08,Distortion_1/A0007_01_08.bmp,1390.2139,Train_Ref/A0007.bmp
A0007,01,09,Distortion_1/A0007_01_09.bmp,1570.5619,Train_Ref/A0007.bmp
A0007,01,10,Distortion_1/A0007_01_10.bmp,1520.3521,Train_Ref/A0007.bmp
A0007,01,11,Distortion_1/A0007_01_11.bmp,1401.7603,Train_Ref/A0007.bmp
A0007,01,12,Distortion_1/A0007_01_12.bmp,1588.4748,Train_Ref/A0007.bmp
A0007,01,13,Distortion_1/A0007_01_13.bmp,1509.7357,Train_Ref/A0007.bmp
A0007,01,14,Distortion_1/A0007_01_14.bmp,1385.1803,Train_Ref/A0007.bmp
A0007,01,15,Distortion_1/A0007_01_15.bmp,1123.9742,Train_Ref/A0007.bmp
A0007,02,00,Distortion_1/A0007_02_00.bmp,1431.6628,Train_Ref/A0007.bmp
A0007,02,01,Distortion_1/A0007_02_01.bmp,1527.7387,Train_Ref/A0007.bmp
A0007,02,02,Distortion_1/A0007_02_02.bmp,1579.1319,Train_Ref/A0007.bmp
A0007,02,03,Distortion_1/A0007_02_03.bmp,1575.2862,Train_Ref/A0007.bmp
A0007,02,04,Distortion_1/A0007_02_04.bmp,1628.1105,Train_Ref/A0007.bmp
A0007,02,05,Distortion_1/A0007_02_05.bmp,1326.1932,Train_Ref/A0007.bmp
A0007,02,06,Distortion_1/A0007_02_06.bmp,1379.5204,Train_Ref/A0007.bmp
A0007,02,07,Distortion_1/A0007_02_07.bmp,1451.9165,Train_Ref/A0007.bmp
A0007,02,08,Distortion_1/A0007_02_08.bmp,1450.1376,Train_Ref/A0007.bmp
A0007,02,09,Distortion_1/A0007_02_09.bmp,1504.9693,Train_Ref/A0007.bmp
A0007,03,00,Distortion_1/A0007_03_00.bmp,1473.9016,Train_Ref/A0007.bmp
A0007,03,01,Distortion_1/A0007_03_01.bmp,1564.8999,Train_Ref/A0007.bmp
A0007,03,02,Distortion_1/A0007_03_02.bmp,1444.0616,Train_Ref/A0007.bmp
A0007,03,03,Distortion_1/A0007_03_03.bmp,1443.3132,Train_Ref/A0007.bmp
A0007,03,04,Distortion_1/A0007_03_04.bmp,1489.5009,Train_Ref/A0007.bmp
A0007,03,05,Distortion_1/A0007_03_05.bmp,1378.9170,Train_Ref/A0007.bmp
A0007,03,06,Distortion_1/A0007_03_06.bmp,1628.4041,Train_Ref/A0007.bmp
A0007,03,07,Distortion_1/A0007_03_07.bmp,1400.8770,Train_Ref/A0007.bmp
A0007,03,08,Distortion_1/A0007_03_08.bmp,1473.5776,Train_Ref/A0007.bmp
A0007,03,09,Distortion_1/A0007_03_09.bmp,1472.3927,Train_Ref/A0007.bmp
A0007,03,10,Distortion_1/A0007_03_10.bmp,1487.0893,Train_Ref/A0007.bmp
A0007,03,11,Distortion_1/A0007_03_11.bmp,1545.3369,Train_Ref/A0007.bmp
A0007,03,12,Distortion_1/A0007_03_12.bmp,1511.8487,Train_Ref/A0007.bmp
A0007,03,13,Distortion_1/A0007_03_13.bmp,1608.1518,Train_Ref/A0007.bmp
A0007,03,14,Distortion_1/A0007_03_14.bmp,1431.8696,Train_Ref/A0007.bmp
A0007,03,15,Distortion_1/A0007_03_15.bmp,1487.4470,Train_Ref/A0007.bmp
A0007,03,16,Distortion_1/A0007_03_16.bmp,1387.0063,Train_Ref/A0007.bmp
A0007,03,17,Distortion_1/A0007_03_17.bmp,1619.4626,Train_Ref/A0007.bmp
A0007,03,18,Distortion_1/A0007_03_18.bmp,1641.2236,Train_Ref/A0007.bmp
A0007,03,19,Distortion_1/A0007_03_19.bmp,1565.2348,Train_Ref/A0007.bmp
A0007,03,20,Distortion_1/A0007_03_20.bmp,1429.4945,Train_Ref/A0007.bmp
A0007,03,21,Distortion_1/A0007_03_21.bmp,1426.5686,Train_Ref/A0007.bmp
A0007,03,22,Distortion_1/A0007_03_22.bmp,1391.8509,Train_Ref/A0007.bmp
A0007,03,23,Distortion_1/A0007_03_23.bmp,1319.6608,Train_Ref/A0007.bmp
A0007,04,00,Distortion_1/A0007_04_00.bmp,1571.4888,Train_Ref/A0007.bmp
A0007,04,01,Distortion_1/A0007_04_01.bmp,1416.4738,Train_Ref/A0007.bmp
A0007,04,02,Distortion_1/A0007_04_02.bmp,1534.9594,Train_Ref/A0007.bmp
A0007,04,03,Distortion_1/A0007_04_03.bmp,1411.1298,Train_Ref/A0007.bmp
A0007,04,04,Distortion_1/A0007_04_04.bmp,1357.2379,Train_Ref/A0007.bmp
A0007,04,05,Distortion_1/A0007_04_05.bmp,1476.6095,Train_Ref/A0007.bmp
A0007,04,06,Distortion_1/A0007_04_06.bmp,1383.3069,Train_Ref/A0007.bmp
A0007,04,07,Distortion_1/A0007_04_07.bmp,1229.0109,Train_Ref/A0007.bmp
A0007,04,08,Distortion_1/A0007_04_08.bmp,1533.7458,Train_Ref/A0007.bmp
A0007,04,09,Distortion_1/A0007_04_09.bmp,1388.5796,Train_Ref/A0007.bmp
A0007,04,10,Distortion_1/A0007_04_10.bmp,1306.1741,Train_Ref/A0007.bmp
A0007,04,11,Distortion_1/A0007_04_11.bmp,1471.2272,Train_Ref/A0007.bmp
A0007,04,12,Distortion_1/A0007_04_12.bmp,1587.6646,Train_Ref/A0007.bmp
A0007,05,00,Distortion_1/A0007_05_00.bmp,1420.2534,Train_Ref/A0007.bmp
A0007,05,01,Distortion_1/A0007_05_01.bmp,1227.8706,Train_Ref/A0007.bmp
A0007,05,02,Distortion_1/A0007_05_02.bmp,1248.0166,Train_Ref/A0007.bmp
A0007,05,03,Distortion_1/A0007_05_03.bmp,1066.1507,Train_Ref/A0007.bmp
A0007,05,04,Distortion_1/A0007_05_04.bmp,1468.0301,Train_Ref/A0007.bmp
A0007,05,05,Distortion_1/A0007_05_05.bmp,1367.7199,Train_Ref/A0007.bmp
A0007,05,06,Distortion_1/A0007_05_06.bmp,1507.0918,Train_Ref/A0007.bmp
A0007,05,07,Distortion_1/A0007_05_07.bmp,1251.6375,Train_Ref/A0007.bmp
A0007,05,08,Distortion_1/A0007_05_08.bmp,1245.4096,Train_Ref/A0007.bmp
A0007,05,09,Distortion_1/A0007_05_09.bmp,1355.7937,Train_Ref/A0007.bmp
A0007,05,10,Distortion_1/A0007_05_10.bmp,1425.6308,Train_Ref/A0007.bmp
A0007,05,11,Distortion_1/A0007_05_11.bmp,1550.5789,Train_Ref/A0007.bmp
A0007,05,12,Distortion_1/A0007_05_12.bmp,1554.9490,Train_Ref/A0007.bmp
A0007,05,13,Distortion_1/A0007_05_13.bmp,1389.0118,Train_Ref/A0007.bmp
A0007,06,00,Distortion_1/A0007_06_00.bmp,1394.6264,Train_Ref/A0007.bmp
A0007,06,01,Distortion_1/A0007_06_01.bmp,1461.3748,Train_Ref/A0007.bmp
A0007,06,02,Distortion_1/A0007_06_02.bmp,1370.2341,Train_Ref/A0007.bmp
A0007,06,03,Distortion_1/A0007_06_03.bmp,1436.5567,Train_Ref/A0007.bmp
A0007,06,04,Distortion_1/A0007_06_04.bmp,1418.4348,Train_Ref/A0007.bmp
A0007,06,05,Distortion_1/A0007_06_05.bmp,1545.2090,Train_Ref/A0007.bmp
A0007,06,06,Distortion_1/A0007_06_06.bmp,1275.6616,Train_Ref/A0007.bmp
A0007,06,07,Distortion_1/A0007_06_07.bmp,1445.4608,Train_Ref/A0007.bmp
A0007,06,08,Distortion_1/A0007_06_08.bmp,1548.1517,Train_Ref/A0007.bmp
A0007,06,09,Distortion_1/A0007_06_09.bmp,1551.7102,Train_Ref/A0007.bmp
A0007,06,10,Distortion_1/A0007_06_10.bmp,1380.5883,Train_Ref/A0007.bmp
A0007,06,11,Distortion_1/A0007_06_11.bmp,1385.1042,Train_Ref/A0007.bmp
A0007,06,12,Distortion_1/A0007_06_12.bmp,1301.5303,Train_Ref/A0007.bmp
A0007,06,13,Distortion_1/A0007_06_13.bmp,1327.0717,Train_Ref/A0007.bmp
A0007,06,14,Distortion_1/A0007_06_14.bmp,1335.9805,Train_Ref/A0007.bmp
A0007,06,15,Distortion_1/A0007_06_15.bmp,1226.6192,Train_Ref/A0007.bmp
A0007,06,16,Distortion_1/A0007_06_16.bmp,1478.0417,Train_Ref/A0007.bmp
A0007,06,17,Distortion_1/A0007_06_17.bmp,1510.0941,Train_Ref/A0007.bmp
A0007,06,18,Distortion_1/A0007_06_18.bmp,1514.0170,Train_Ref/A0007.bmp
A0007,06,19,Distortion_1/A0007_06_19.bmp,1526.0796,Train_Ref/A0007.bmp
A0007,06,20,Distortion_1/A0007_06_20.bmp,1522.0319,Train_Ref/A0007.bmp
A0007,06,21,Distortion_1/A0007_06_21.bmp,1519.4073,Train_Ref/A0007.bmp
A0007,06,22,Distortion_1/A0007_06_22.bmp,1460.6302,Train_Ref/A0007.bmp
A0007,06,23,Distortion_1/A0007_06_23.bmp,1419.3481,Train_Ref/A0007.bmp
A0007,06,24,Distortion_1/A0007_06_24.bmp,1580.3542,Train_Ref/A0007.bmp
A0007,06,25,Distortion_1/A0007_06_25.bmp,1563.5152,Train_Ref/A0007.bmp
A0007,06,26,Distortion_1/A0007_06_26.bmp,1522.4791,Train_Ref/A0007.bmp
A0008,00,00,Distortion_1/A0008_00_00.bmp,1533.4999,Train_Ref/A0008.bmp
